,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1431749181962522626,1431749181962522624,2021-08-29 00:43:00 ora legale Europa occidentale,2021-08-29,00:43:00,200,151967576,attorneycrump,Ben Crump,,"Systematic racism is engrained in homeownership! Decades ago, redlining prevented Black Americans from living in certain areas &amp; this unfair treatment is still going on TODAY! These racist policies that hinder our generational wealth must change!  https://t.co/Aakz0Jn745",en,[],[],[],36,267,687,[],[],https://twitter.com/AttorneyCrump/status/1431749181962522626,False,,1,https://pbs.twimg.com/amplify_video_thumb/1431682162378608649/img/etlcM4ZB0LHYXuKF.jpg,,,,,,,[],,,,
1,1431702876812894214,1431702876812894208,2021-08-28 21:39:00 ora legale Europa occidentale,2021-08-28,21:39:00,200,151967576,attorneycrump,Ben Crump,,"Kevin Strickland has unjustly spent 40+ years in prison for a triple murder he did NOT commit. He’s missed out on his youth, family &amp; his daughter growing up. We must RIGHT this wrong! Email Missouri Attorney General Eric Schmitt &amp; demand Kevin be exonerated!",en,[],[],[],12,138,378,[],[],https://twitter.com/AttorneyCrump/status/1431702876812894214,False,,0,,,,,,,,[],,,,
2,1431681194031190025,1431681194031190016,2021-08-28 20:12:50 ora legale Europa occidentale,2021-08-28,20:12:50,200,151967576,attorneycrump,Ben Crump,,"One year ago today, Chadwick Boseman passed away from cancer. From “Black Panther” to “42” he has left a lasting impact on our culture &amp; we will continue to praise the outstanding work he’s left us. Rest In Power, Chadwick 🙏🏾  https://t.co/ucqiisTQTG",en,[],[],[],18,255,1586,[],[],https://twitter.com/AttorneyCrump/status/1431681194031190025,False,,1,https://pbs.twimg.com/amplify_video_thumb/1431680972223881220/img/xMLwtvlwVYif7_RY.jpg,,,,,,,[],,,,
3,1431410953208274947,1431410953208274944,2021-08-28 02:19:00 ora legale Europa occidentale,2021-08-28,02:19:00,200,151967576,attorneycrump,Ben Crump,,"Yesterday, family &amp; friends gathered to pay their final respects to Alvin Motley Jr., who was killed by former Kroger security guard Gregory Livingston. Video evidence must be released of Alvin’s senseless murder! NOW is the time to demand truth &amp; transparency!  https://t.co/JwTowAUWpc",en,[],[],[],18,174,519,[],[],https://twitter.com/AttorneyCrump/status/1431410953208274947,False,,1,https://pbs.twimg.com/amplify_video_thumb/1431298788556255237/img/UGYrvcRCovSr4lp2.jpg,,,,,,,[],,,,
0,1432469938615226373,1432469938615226368,2021-08-31 00:27:02 ora legale Europa occidentale,2021-08-31,00:27:02,200,151967576,attorneycrump,Ben Crump,,"Pastor Terence Richardson &amp; former police officer Dennis Stewart are suing Walmart after being accused of stealing a $300 TV they were trying to return, despite having a receipt! This is WRONG! The trauma that these men experienced is inexcusable!!  https://t.co/4kPwXdXtN4",en,[],['https://www.theroot.com/a-black-pastor-and-former-cop-walk-into-a-walmart-to-re-1847572807'],[],11,135,410,[],[],https://twitter.com/AttorneyCrump/status/1432469938615226373,False,,0,,,,,,,,[],,,,
1,1432418348680232966,1432418348680232960,2021-08-30 21:02:02 ora legale Europa occidentale,2021-08-30,21:02:02,200,151967576,attorneycrump,Ben Crump,,"I joined civil rights leaders &amp; thousands of protestors Saturday on the anniversary of the March on Washington to demand the protection of our voting rights. 58yrs later, we're STILL fighting for our rights! We must SPEAK OUT against efforts to limit them!  https://t.co/xSDjYk5YKd",en,[],['https://www.usatoday.com/story/news/nation/2021/08/28/march-voting-rights-2021-protesters-march-cities-nationwide/5599613001/'],[],7,32,159,[],[],https://twitter.com/AttorneyCrump/status/1432418348680232966,False,,0,,,,,,,,[],,,,
2,1432384885629624324,1432384885629624320,2021-08-30 18:49:03 ora legale Europa occidentale,2021-08-30,18:49:03,200,151967576,attorneycrump,Ben Crump,,"Join me &amp; victims of Beverly Hills Police Department, Wednesday (9/1) at a Beverly Hills press conference to discuss BHPD’s targeting of Black people in Beverly Hills &amp; Rodeo Dr.!  https://t.co/RVjO3yQLbH",en,[],[],['https://pbs.twimg.com/media/E-DadeiWQAkPaPG.jpg'],6,35,101,[],[],https://twitter.com/AttorneyCrump/status/1432384885629624324,False,,1,https://pbs.twimg.com/media/E-DadeiWQAkPaPG.jpg,,,,,,,[],,,,
3,1432360492538945540,1432360492538945536,2021-08-30 17:12:08 ora legale Europa occidentale,2021-08-30,17:12:08,200,151967576,attorneycrump,Ben Crump,,Executive director of Single Parents in Need Nationally Vanessa Riley Harris &amp; I helped provide groceries to single-parent families last Saturday during the Ben Crump SPINN Feeding Initiative.  📸 of Vanessa Riley Harris by Jeremy Toliver 📸 of Ben Crump by Deborah Pearson  https://t.co/YijsI6AXhg,en,[],[],"['https://pbs.twimg.com/media/E-DEFrkWYAESv7j.jpg', 'https://pbs.twimg.com/media/E-DEHJYXEAMuTvz.jpg']",2,19,103,[],[],https://twitter.com/AttorneyCrump/status/1432360492538945540,False,,1,https://pbs.twimg.com/media/E-DEFrkWYAESv7j.jpg,,,,,,,[],,,,
4,1432325730814267403,1432325730814267392,2021-08-30 14:54:00 ora legale Europa occidentale,2021-08-30,14:54:00,200,151967576,attorneycrump,Ben Crump,,We will not be silent about Christian Hall’s death! It’s been almost 8 months &amp; police still have NOT released dashcam footage of his death! So I ask @PAStatePolice: what are you hiding?!   Email Col. Robert Evanchick and demand answers:,en,"[{'screen_name': 'pastatepolice', 'name': 'pa state police', 'id': '2535036504'}]",[],[],8,114,351,[],[],https://twitter.com/AttorneyCrump/status/1432325730814267403,False,,0,,,,,,,,[],,,,
5,1432163662899392512,1432163662899392512,2021-08-30 04:10:00 ora legale Europa occidentale,2021-08-30,04:10:00,200,151967576,attorneycrump,Ben Crump,,"DC Police is NOT allowed to shoot at moving cars. It’s clearly against dept policy! So why did an officer kill Antwan Gilmore?? He was asleep in his car &amp; NOT a threat! When they woke him up, his car lurched forward… &amp; an officer fired 10 TIMES?! Demand #JusticeForAntwanGilmore!  https://t.co/uzn80MyZgd",en,[],[],[],90,474,962,['justiceforantwangilmore'],[],https://twitter.com/AttorneyCrump/status/1432163662899392512,False,,1,https://pbs.twimg.com/amplify_video_thumb/1432001941266223105/img/36l7ceZkpFa-WiHV.jpg,,,,,,,[],,,,
6,1432132457487339522,1432132457487339520,2021-08-30 02:06:00 ora legale Europa occidentale,2021-08-30,02:06:00,200,151967576,attorneycrump,Ben Crump,,Salinas HS students stomped on &amp; drove over a doll they named “Shaniqua” at a football jamboree last Friday night. This is beyond disgusting! Simply reprimanding these students is NOT enough! Our schools need systematic policy reform &amp; accountability!  https://t.co/A2WVzqte3d,en,[],[],[],82,412,1532,[],[],https://twitter.com/AttorneyCrump/status/1432132457487339522,False,,1,https://pbs.twimg.com/amplify_video_thumb/1432007845789241350/img/-nfokmBF_PSoLtNK.jpg,,,,,,,[],,,,
0,1432843650967429120,1432843650967429120,2021-09-01 01:12:01 ora legale Europa occidentale,2021-09-01,01:12:01,200,151967576,attorneycrump,Ben Crump,,"Last September, Wade &amp; Lane Twiner shot at &amp; chased two Black teenagers riding ATVs down the street. Now, the father &amp; son duo have been rightfully sentenced to 4 years in prison on hate crime charges for their malicious &amp; unlawful attack!  https://t.co/YpiRXB2J4e",en,[],['https://www.theroot.com/white-father-and-son-sentenced-to-four-years-for-hate-c-1847583775'],[],8,67,284,[],[],https://twitter.com/AttorneyCrump/status/1432843650967429120,False,,0,,,,,,,,[],,,,
1,1432804888342269954,1432804888342269952,2021-08-31 22:38:00 ora legale Europa occidentale,2021-08-31,22:38:00,200,151967576,attorneycrump,Ben Crump,,"Over 2 years ago, Ofc. Juan Delacruz unjustly shot at Pamela Turner EIGHT TIMES as she lay helplessly on the ground. Her death is terrifyingly similar to the many cases of police brutality we’ve seen before! We still need #JusticeForPamelaTurner!",en,[],[],[],14,211,664,['justiceforpamelaturner'],[],https://twitter.com/AttorneyCrump/status/1432804888342269954,False,,0,,,,,,,,[],,,,
2,1432753558462550016,1432753558462550016,2021-08-31 19:14:02 ora legale Europa occidentale,2021-08-31,19:14:02,200,151967576,attorneycrump,Ben Crump,,"Hate crimes reported to the FBI have surged to a HIGH in the last 12 years! Bias against African Americans comprised the largest category of hate crime offenses, along with a rise in hate crimes against the Asian community! These unjust attacks must END!  https://t.co/y1UOhyGp2U",en,[],['https://www.cnn.com/2021/08/30/us/fbi-report-hate-crimes-rose-2020/index.html'],[],14,51,162,[],[],https://twitter.com/AttorneyCrump/status/1432753558462550016,False,,0,,,,,,,,[],,,,
3,1432718828492967945,1432718828492967936,2021-08-31 16:56:01 ora legale Europa occidentale,2021-08-31,16:56:01,200,151967576,attorneycrump,Ben Crump,,Black sorority members are providing a VOICE for the voiceless by speaking out against the racism they've experienced as members of university sororities. Women of color should feel welcome in sororities! Discriminatory actions cannot be tolerated!  https://t.co/Ej6xpHwzkN,en,[],['https://www.buzzfeednews.com/article/paigeskinner/racism-in-sororities'],[],8,49,249,[],[],https://twitter.com/AttorneyCrump/status/1432718828492967945,False,,0,,,,,,,,[],,,,
4,1432526805773295623,1432526805773295616,2021-08-31 04:13:00 ora legale Europa occidentale,2021-08-31,04:13:00,200,151967576,attorneycrump,Ben Crump,,"Why did a Chicago police officer violently grab Nikkita Brown while she was walking her dog in Lincoln Park, Saturday morning?! There were other people in the park who weren’t confronted! This unlawful attack is just ANOTHER case of racial profiling!  https://t.co/2xx8NI55qy",en,[],[],[],315,1026,2711,[],[],https://twitter.com/AttorneyCrump/status/1432526805773295623,False,,1,https://pbs.twimg.com/amplify_video_thumb/1432447116429991938/img/Dailgni4KrsURki1.jpg,,,,,,,[],,,,
0,1433175832478973953,1433175832478973952,2021-09-01 23:12:00 ora legale Europa occidentale,2021-09-01,23:12:00,200,151967576,attorneycrump,Ben Crump,,Beverly Hills Police Department has unjustly used its position of power to target innocent POC! We must address this &amp; hold the city of Beverly Hills accountable for the implicit bias &amp; discrimination operating within their police department! We CANNOT take this lightly!  https://t.co/r4kwj7ApHB,en,[],[],[],10,70,264,[],[],https://twitter.com/AttorneyCrump/status/1433175832478973953,False,,1,https://pbs.twimg.com/amplify_video_thumb/1433170561920868359/img/shDTgWSRYDxWvD0R.jpg,,,,,,,[],,,,
1,1433148150055780352,1433148150055780352,2021-09-01 21:22:00 ora legale Europa occidentale,2021-09-01,21:22:00,200,151967576,attorneycrump,Ben Crump,,Johnson &amp; Johnson’s corporate greed &amp; deceptive marketing have taken MANY Black women away from us! This multi-billion dollar corporation should do the right thing to prevent more deaths &amp; help the many women they've harmed! They deserve JUSTICE!  https://t.co/B6n8BZGgZH,en,[],[],[],9,62,269,[],[],https://twitter.com/AttorneyCrump/status/1433148150055780352,False,,1,https://pbs.twimg.com/amplify_video_thumb/1433142369096982537/img/O7gI3ExWyjcbfNhe.jpg,,,,,,,[],,,,
2,1433117802207092740,1433117802207092736,2021-09-01 19:21:24 ora legale Europa occidentale,2021-09-01,19:21:24,200,151967576,attorneycrump,Ben Crump,,"BREAKING: A Colorado grand jury has indicted 3 officers &amp; 2 paramedics for the death of Elijah McClain. They will each face 1 charge of manslaughter and criminally negligent homicide. In 2019, officers placed McClain in a chokehold &amp; gave him ketamine.  https://t.co/rYgWyj6YXP",en,[],['https://www.nytimes.com/2021/09/01/us/elijah-mcclain-officers-charged-colorado.html?referringSource=articleShare'],[],157,1600,5807,[],[],https://twitter.com/AttorneyCrump/status/1433117802207092740,False,,0,,,,,,,,[],,,,
3,1433107389079867398,1433107389079867392,2021-09-01 18:40:02 ora legale Europa occidentale,2021-09-01,18:40:02,200,151967576,attorneycrump,Ben Crump,,"Accused rapist Payton Heird threw a rock at a woman &amp; called her racial slurs before threatening to kill her. When officers tracked Heird down, they discovered he was out on bond for a 2017 rape &amp; abuse of a minor! Now, he’s facing new charges of assault!  https://t.co/SNzjuVHrau",en,[],['https://kfor.com/news/local/oklahoma-accused-rapist-now-facing-charges-of-hate-crime-assault-and-battery-after-fight-leads-to-new-arrest/'],[],19,73,241,[],[],https://twitter.com/AttorneyCrump/status/1433107389079867398,False,,0,,,,,,,,[],,,,
4,1433062342611410950,1433062342611410944,2021-09-01 15:41:02 ora legale Europa occidentale,2021-09-01,15:41:02,200,151967576,attorneycrump,Ben Crump,,Camille A. Brown will be the 1st Black woman in 65yrs to direct &amp; choreograph a Broadway production w/ her revival of “For Colored Girls Who Have Considered Suicide/When The Rainbow is Enuf.” I’m sure she will bring to life Ntozake Shange’s work!  https://t.co/kffbr9X2Z1,en,[],['https://blavity.com/camille-a-brown-will-be-the-first-black-woman-in-65-years-to-both-direct-and-choreograph-a-broadway-production?category1=news'],[],2,51,258,[],[],https://twitter.com/AttorneyCrump/status/1433062342611410950,False,,0,,,,,,,,[],,,,
5,1432880637208236032,1432880637208236032,2021-09-01 03:39:00 ora legale Europa occidentale,2021-09-01,03:39:00,200,151967576,attorneycrump,Ben Crump,,"MSNBC reporter Shaquille Brewster was accosted while live on air as he reported on Hurricane Ida. The man was caught on camera angrily approaching Brewster, who remained professional &amp; refused to be intimidated during the encounter!  https://t.co/t7OIZ7un9c",en,[],[],[],204,425,2294,[],[],https://twitter.com/AttorneyCrump/status/1432880637208236032,False,,1,https://pbs.twimg.com/amplify_video_thumb/1432796641850019842/img/WqOOndiriQHAL1Yp.jpg,,,,,,,[],,,,
0,1433566160050536481,1433566160050536448,2021-09-03 01:03:01 ora legale Europa occidentale,2021-09-03,01:03:01,200,151967576,attorneycrump,Ben Crump,,An Albuquerque bar has been accused of racial discrimination after the business posted a dress code that prohibited items specific to Black culture. This bar's discriminatory actions &amp; attribution of everyday apparel to negative stereotypes are wrong!  https://t.co/11BTt0WKa1,en,[],['https://www.krqe.com/news/business/locals-accuse-bars-dress-code-of-racial-discrimination-business-responds'],[],21,29,88,[],[],https://twitter.com/AttorneyCrump/status/1433566160050536481,False,,0,,,,,,,,[],,,,
1,1433545898865291268,1433545898865291264,2021-09-02 23:42:30 ora legale Europa occidentale,2021-09-02,23:42:30,200,151967576,attorneycrump,Ben Crump,,BREAKING: Former Georgia prosecutor Jackie Johnson has been indicted on misconduct charges in Ahmaud Arbery’s death. The charges allege she used her position to shield the men who chased &amp; killed Arbery from being initially charged in his murder.,en,[],[],[],533,5604,21720,[],[],https://twitter.com/AttorneyCrump/status/1433545898865291268,False,,0,,,,,,,,[],,,,
2,1433537465361575940,1433537465361575936,2021-09-02 23:09:00 ora legale Europa occidentale,2021-09-02,23:09:00,200,151967576,attorneycrump,Ben Crump,,Jasmine Williams &amp; Khalil White were arrested for #BeingBlackInBeverlyHills! Their detainment was not only unnecessary but also traumatizing. The Beverly Hills Police Department officers' targeting of people of color is unjustifiable &amp; INTENTIONAL. They must be held accountable!  https://t.co/A7eWTwv8Ty,en,[],[],[],14,91,246,['beingblackinbeverlyhills'],[],https://twitter.com/AttorneyCrump/status/1433537465361575940,False,,1,https://pbs.twimg.com/amplify_video_thumb/1433515809188589574/img/QEmWig1AzDO_x1lt.jpg,,,,,,,[],,,,
3,1433472544422649861,1433472544422649856,2021-09-02 18:51:01 ora legale Europa occidentale,2021-09-02,18:51:01,200,151967576,attorneycrump,Ben Crump,,"The all-Black Army unit, 369th Infantry Regiment, also known as the Harlem Hellfighters, have been awarded the Congressional Gold Medal for their courage &amp; skill while fighting Germany in WWI! This new honor is one of their MANY legendary accomplishments!  https://t.co/sOZ3Lq9NzX",en,[],['https://www.npr.org/2021/08/31/1032821209/an-all-black-unit-that-fought-germany-and-racism-in-wwi-gets-congressional-gold-'],[],8,86,349,[],[],https://twitter.com/AttorneyCrump/status/1433472544422649861,False,,0,,,,,,,,[],,,,
